key,name,dataset,published_in,observed_in,latitude,longitude,date,rank,observer,license,kingdom,phylum,class,order,family,genus,species
3058866539,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.489928,-73.231549,2021-02-24T21:27:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3058969292,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.489869,-73.230916,2021-02-26T06:28:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059061412,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.077657,-73.322176,2021-02-28T08:33:00.0,SPECIES,Kyle Tansley,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059148572,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.012722,-78.284038,2021-02-12T18:35:00.0,SPECIES,daswamp,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061684882,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.003023,-77.685126,2021-02-12T17:12:00.0,SPECIES,Baxter Naday,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3068108482,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.649666,-68.630631,2021-02-22T11:57:26.0,SPECIES,sarahjn,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090829906,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.01,-74.18,2021-02-05T00:00:00.0,SPECIES,zoeallou,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090892673,Vulpes vulpes,iNaturalist research-grade observations,US,CA,49.821103,-78.99295,2021-02-27T07:30:59.0,SPECIES,micailahm,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3113491402,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.715076,-63.415269,2021-02-13T15:59:24.0,SPECIES,patricia_t,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3117787570,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.403819,-71.274159,2021-02-13T18:20:00.0,SPECIES,karsams,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3124544720,Vulpes vulpes,iNaturalist research-grade observations,US,CA,48.360607,-79.003333,2021-02-26T09:46:00.0,SPECIES,Louis Imbeau,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3327932444,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.862696,-76.207556,2021-02-23T11:01:00.0,SPECIES,Mary Brown,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3058746152,Vulpes vulpes,iNaturalist research-grade observations,US,CA,46.0365,-59.967658,2021-03-09T23:16:34.0,SPECIES,rorymacneil,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3058875287,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.082239,-64.420177,2021-03-04T21:22:45.0,SPECIES,keelercolton,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059062656,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.012722,-78.284038,2021-03-02T11:21:00.0,SPECIES,daswamp,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059064982,Vulpes vulpes,iNaturalist research-grade observations,US,CA,46.14407,-60.191842,2021-03-06T21:02:59.0,SPECIES,rorymacneil,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059074096,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.936111,-73.855872,2021-03-05T15:56:00.0,SPECIES,Laurence,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059105024,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.434606,-70.001774,2021-03-10T06:48:46.0,SPECIES,donischwalm,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059123350,Vulpes vulpes,iNaturalist research-grade observations,US,CA,46.211071,-62.729952,2021-03-01T12:25:00.0,SPECIES,Robert W. Harding,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059124663,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.966632,-60.459221,2021-03-05T08:00:14.0,SPECIES,Jeannie Fraser,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059145635,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.079117,-71.137847,2021-03-02T16:30:16.0,SPECIES,Jesse,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3059146819,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.17459,-75.828439,2021-03-08T16:19:00.0,SPECIES,Peter Blancher,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061517658,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.490431,-73.231134,2021-03-05T14:01:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061549676,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.490667,-73.231886,2021-03-04T16:15:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061557717,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.396685,-73.268173,2021-03-12T09:40:00.0,SPECIES,pfaucher,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061604914,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.787048,-79.946788,2021-03-13T15:10:03.0,SPECIES,smiath,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061615617,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.490272,-73.231042,2021-03-09T22:55:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061622603,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.490208,-73.231838,2021-03-08T12:29:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061655695,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.290197,-78.305634,2021-03-18T16:53:07.0,SPECIES,cassrobson,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3061686618,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.489972,-73.230932,2021-03-10T06:06:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3067710542,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.488688,-79.46084,2021-03-16T08:00:00.0,SPECIES,Sandy Dobbyn,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3067750121,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.518417,-75.34392,2021-03-02T00:00:00.0,SPECIES,kevinwallace,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3067850153,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.555243,-62.650044,2021-03-22T08:29:00.0,SPECIES,scaup,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3067936569,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.919724,-76.211478,2021-03-22T22:01:00.0,SPECIES,Bert Raccoon,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3068008706,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.360507,-72.812161,2021-03-05T23:17:00.0,SPECIES,c_burns802,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3068024158,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.736337,-73.329667,2021-03-21T00:00:00.0,SPECIES,hobiecat,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3068057776,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.258866,-76.313577,2021-03-22T15:20:00.0,SPECIES,Frances Tackaberry,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3068097624,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.916562,-76.208041,2021-03-24T06:08:00.0,SPECIES,Bert Raccoon,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3068113280,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.864915,-64.078916,2021-03-22T10:55:00.0,SPECIES,megmar,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3070391657,Vulpes vulpes,iNaturalist research-grade observations,US,CA,48.154196,-78.978733,2021-03-26T10:31:00.0,SPECIES,Pierre Cartier,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3070420411,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.518232,-75.343687,2021-03-27T00:00:00.0,SPECIES,kevinwallace,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3070485954,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.303321,-78.340756,2021-03-30T21:03:30.0,SPECIES,mhalloranhc,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3070522430,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.490727,-73.229731,2021-03-08T19:25:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3070663383,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.490254,-73.232903,2021-03-16T06:16:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3070676887,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.363875,-69.783319,2021-03-30T12:39:00.0,SPECIES,grizzlymarmot,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079859123,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.01,-74.18,2021-03-06T04:49:00.0,SPECIES,zoeallou,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079878704,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.174678,-76.677205,2021-03-06T17:34:00.0,SPECIES,cotinga,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079907951,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.352192,-73.537995,2021-03-14T18:47:59.0,SPECIES,rebeccaroy497,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090670592,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.09277,-77.88246,2021-03-01T06:25:00.0,SPECIES,milofrog798,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3109053778,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.169239,-74.914466,2021-03-17T06:41:00.0,SPECIES,Isaac Becker,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3112869083,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.437307,-78.268651,2021-03-06T17:58:35.0,SPECIES,sfitton,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3124546378,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.490175,-73.231205,2021-03-03T01:21:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3124750391,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.490325,-73.232664,2021-03-03T15:17:00.0,SPECIES,brodgers95,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3124811589,Vulpes vulpes,iNaturalist research-grade observations,US,CA,48.337371,-71.13932,2021-03-28T08:29:00.0,SPECIES,pointrond,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3302245142,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.340779,-72.461318,2021-03-20T23:20:00.0,SPECIES,Erika Mitchell,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3335252384,Vulpes vulpes,iNaturalist research-grade observations,US,CA,46.267917,-79.623612,2021-03-27T17:32:52.0,SPECIES,michellemardus,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3399135566,Vulpes vulpes,iNaturalist research-grade observations,US,CA,46.039761,-60.050715,2021-03-07T11:49:00.0,SPECIES,alicia penney,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079625930,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.585757,-75.633144,2021-04-05T07:17:49.0,SPECIES,claudie_b,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079694052,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.129142,-70.279497,2021-04-02T11:37:00.0,SPECIES,lawpc,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079749097,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.560516,-73.566246,2021-04-07T12:36:23.0,SPECIES,Justin,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079814951,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.518889,-74.566667,2021-04-06T09:11:57.0,SPECIES,lbeauchesne,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079855639,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.850287,-66.4987,2021-04-04T14:21:44.0,SPECIES,grellis,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079895496,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.551009,-73.384158,2021-04-03T12:03:29.0,SPECIES,gwar,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079901871,Vulpes vulpes,iNaturalist research-grade observations,US,CA,48.381765,-79.009017,2021-04-02T19:28:00.0,SPECIES,Jonathan Gagnon,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3079914846,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.350306,-75.951623,2021-04-04T06:43:00.0,SPECIES,lindseyoee,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090624064,Vulpes vulpes,iNaturalist research-grade observations,US,CA,46.416879,-62.606622,2021-04-08T11:08:00.0,SPECIES,Barry Cottam,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090628064,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.240913,-76.530608,2021-04-09T07:42:24.0,SPECIES,Erwin Kooi,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090661939,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.517133,-73.362212,2021-04-14T19:34:00.0,SPECIES,Kyle Tansley,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090664306,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.077984,-67.039268,2021-04-10T17:58:21.0,SPECIES,Kent Ross,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090673755,Vulpes vulpes,iNaturalist research-grade observations,US,US,44.028898,-69.543638,2021-04-12T22:00:00.0,SPECIES,Zac Peterson,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090682615,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.229359,-79.271613,2021-04-12T18:58:00.0,SPECIES,marmcbee,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090704035,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.798325,-79.414488,2021-04-14T08:14:07.0,SPECIES,psmiley,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090721391,Vulpes vulpes,iNaturalist research-grade observations,US,CA,46.01099,-59.955672,2021-04-10T14:32:00.0,SPECIES,margopatrick,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090766281,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.93953,-60.295325,2021-04-10T18:03:33.0,SPECIES,maureen_c-m,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090843034,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.675172,-62.735445,2021-04-09T07:51:36.0,SPECIES,Mark,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3090911428,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.446607,-75.666934,2021-04-11T12:44:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3097018218,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.451193,-78.063683,2021-04-19T14:42:00.0,SPECIES,Mike Oldham,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3097039925,Vulpes vulpes,iNaturalist research-grade observations,US,CA,45.760869,-62.772516,2021-04-17T13:36:00.0,SPECIES,scaup,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
3097040961,Vulpes vulpes,iNaturalist research-grade observations,US,CA,44.903674,-76.222121,2021-04-18T03:47:00.0,SPECIES,Bert Raccoon,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
